ASSET_CODE,LSWorkType,JOB_CODE,Monthvalues,YearValues,LogSheetDayCount,IOTDayCount,IOTRunHr,LOGSheetRunHr,IOTUtilization,LogUtilization,BU_Description,IC_Description,Deviation,IOTWOrkDone,LogSheetWorkDone,Asset_Description,ExpectedLogSheetHr,ExpectedIOTHrs,Capacity,AssetGrp,UtilizationHrs_Considered,UtilizationPerc_Considered,UtilizationStatus,ProductivityPercent,Expected_FuelQuantity
9000001232,W,C134,March,2025,0.0,31.0,167.67,0,97.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001232-HRRL- Dual Feed Cracker Unit,0.0,171.0,150 T,9000-CRAWLER CRANE,167.67,97.71,UnderUtilized,LFProductivityPercent,0.0
9000001235,W,C136,March,2025,0.0,31.0,48.09,0,56.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001235-MNPL Section1,0.0,85.0,62.5 KVA,9000-POWER GENERATOR,48.09,56.05,UnderUtilized,LFProductivityPercent,0.0
9000001236,W,C136,March,2025,0.0,31.0,122.16,0,142.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001236-MNPL Section1,0.0,85.0,62.5 KVA,9000-POWER GENERATOR,122.16,142.38,Acceptable,LFProductivityPercent,0.0
9000001240,W,C136,March,2025,0.0,31.0,62.36,0,159.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001240-MNPL Section1,0.0,39.0,450 CFM,9000-AIR COMPRESSOR,62.36,159.9,Acceptable,LFProductivityPercent,0.0
9000001241,W,C136,March,2025,0.0,31.0,47.12,0,120.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001241-MNPL Section1,0.0,39.0,450 CFM,9000-AIR COMPRESSOR,47.12,120.82,Acceptable,LFProductivityPercent,0.0
9000001322,W,C134,March,2025,0.0,31.0,118.21,0,68.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001322-HRRL- Dual Feed Cracker Unit,0.0,171.0,150 T,9000-CRAWLER CRANE,118.21,68.89,UnderUtilized,LFProductivityPercent,0.0
9000000744,W,C133,March,2025,0.0,31.0,43.17,0,20.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000744-IOCL-Barauni,0.0,213.0,,9000-VEHICLE-GOODS,43.17,20.25,UnderUtilized,LFProductivityPercent,0.0
9000000762,W,C136,March,2025,0.0,31.0,4.56,0,2.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000762-MNPL Section1,0.0,213.0,,9000-VEHICLE-GOODS,4.56,2.14,UnderUtilized,LFProductivityPercent,0.0
9000000769,W,C136,March,2025,0.0,31.0,22.35,0,10.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000769-MNPL Section1,0.0,213.0,,9000-VEHICLE-GOODS,22.35,10.48,UnderUtilized,LFProductivityPercent,0.0
9000000783,W,C135,March,2025,0.0,31.0,151.33,0,88.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000783-HRRL-PFCCU and PRU,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,151.33,88.19,UnderUtilized,LFProductivityPercent,0.0
9000000807,W,C134,March,2025,0.0,31.0,127.95,0,60.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000807-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,127.95,60.01,UnderUtilized,LFProductivityPercent,0.0
9000000809,W,C134,March,2025,0.0,31.0,40.12,0,18.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000809-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,40.12,18.82,UnderUtilized,LFProductivityPercent,0.0
02190133,W,C123,March,2025,0.0,31.0,2.1,0,1.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190133-RUF - HPCL Vizag HE190004,0.0,171.0,35 T,0219-CRAWLER CRANE,2.1,1.22,UnderUtilized,LFProductivityPercent,0.0
02190141,W,C133,March,2025,0.0,31.0,47.02,0,27.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190141-IOCL-Barauni,0.0,171.0,35 T,0219-CRAWLER CRANE,47.02,27.4,UnderUtilized,LFProductivityPercent,0.0
02190150,W,C136,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,02190150-MNPL Section1,0.0,171.0,35 T,0219-CRAWLER CRANE,0.0,0.0,Acceptable,LFProductivityPercent,0.0
02190168,W,C134,March,2025,0.0,31.0,440.53,0,256.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190168-HRRL- Dual Feed Cracker Unit,0.0,171.0,35 T,0219-CRAWLER CRANE,440.53,256.72,Acceptable,LFProductivityPercent,0.0
02190176,W,C135,March,2025,0.0,31.0,262.69,0,153.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190176-HRRL-PFCCU and PRU,0.0,171.0,35 T,0219-CRAWLER CRANE,262.69,153.08,Acceptable,LFProductivityPercent,0.0
02190214,W,C135,March,2025,0.0,31.0,160.07,0,93.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190214-HRRL-PFCCU and PRU,0.0,171.0,35 T,0219-CRAWLER CRANE,160.07,93.28,UnderUtilized,LFProductivityPercent,0.0
9000000810,W,C134,March,2025,0.0,31.0,33.47,0,15.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000810-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,33.47,15.7,UnderUtilized,LFProductivityPercent,0.0
9000000927,W,C136,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,9000000927-MNPL Section1,0.0,213.0,,9000-VEHICLE-GOODS,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000000938,W,C134,March,2025,0.0,31.0,124.54,0,61.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000938-HRRL- Dual Feed Cracker Unit,0.0,201.0,,9000-EARTHMOVING,124.54,61.81,UnderUtilized,LFProductivityPercent,0.0
9000000939,W,C134,March,2025,0.0,31.0,117.29,0,55.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000939-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,117.29,55.01,UnderUtilized,LFProductivityPercent,0.0
9000000942,W,C134,March,2025,0.0,31.0,9.94,0,4.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000942-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,9.94,4.66,UnderUtilized,LFProductivityPercent,0.0
9000000944,W,C134,March,2025,0.0,31.0,137.91,0,68.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000944-HRRL- Dual Feed Cracker Unit,0.0,201.0,,9000-EARTHMOVING,137.91,68.44,UnderUtilized,LFProductivityPercent,0.0
41460057,W,C134,March,2025,0.0,31.0,2.89,0,1.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,41460057-HRRL- Dual Feed Cracker Unit,0.0,213.0,,4146-VEHICLE-GOODS,2.89,1.36,UnderUtilized,LFProductivityPercent,0.0
4146030H,W,C123,March,2025,0.0,31.0,27.03,0,12.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,4146030H-RUF - HPCL Vizag HE190004,0.0,213.0,,4146-VEHICLE-GOODS,27.03,12.68,UnderUtilized,LFProductivityPercent,0.0
9000000307,W,C123,March,2025,0.0,31.0,740.77,0,863.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000307-RUF - HPCL Vizag HE190004,0.0,85.0,62.5 KVA,9000-POWER GENERATOR,740.77,863.37,Acceptable,LFProductivityPercent,0.0
9000000339,W,C133,March,2025,0.0,31.0,8.73,0,5.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000339-IOCL-Barauni,0.0,171.0,23 T,9000-PICK-N-CARRY CRANE,8.73,5.09,UnderUtilized,LFProductivityPercent,0.0
9000000367,W,C123,March,2025,0.0,31.0,36.47,0,18.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000367-RUF - HPCL Vizag HE190004,0.0,201.0,,9000-EARTHMOVING,36.47,18.1,UnderUtilized,LFProductivityPercent,0.0
9000000389,W,C133,March,2025,0.0,31.0,21.27,0,9.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000389-IOCL-Barauni,0.0,213.0,,9000-VEHICLE-GOODS,21.27,9.98,UnderUtilized,LFProductivityPercent,0.0
02190222,W,C136,March,2025,0.0,31.0,290.83,0,169.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190222-MNPL Section1,0.0,171.0,35 T,0219-CRAWLER CRANE,290.83,169.48,Acceptable,LFProductivityPercent,0.0
02190230,W,C134,March,2025,0.0,31.0,57.96,0,33.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190230-HRRL- Dual Feed Cracker Unit,0.0,171.0,35 T,0219-CRAWLER CRANE,57.96,33.78,UnderUtilized,LFProductivityPercent,0.0
02190249,W,C134,March,2025,0.0,31.0,135.66,0,79.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190249-HRRL- Dual Feed Cracker Unit,0.0,171.0,35 T,0219-CRAWLER CRANE,135.66,79.06,UnderUtilized,LFProductivityPercent,0.0
02190257,W,C134,March,2025,0.0,31.0,53.2,0,31.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02190257-HRRL- Dual Feed Cracker Unit,0.0,171.0,35 T,0219-CRAWLER CRANE,53.2,31.0,UnderUtilized,LFProductivityPercent,0.0
02400472,W,C132,March,2025,0.0,31.0,538.11,0,267.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02400472-P&M Yard – Nasirabad,0.0,201.0,40 T,0240-TYRE MOUNTED CRANE,538.11,267.05,Acceptable,LFProductivityPercent,0.0
02460106,W,C134,March,2025,0.0,31.0,69.4,0,34.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02460106-HRRL- Dual Feed Cracker Unit,0.0,201.0,75 T,0246-TYRE MOUNTED CRANE,69.4,34.44,UnderUtilized,LFProductivityPercent,0.0
9000000946,W,C135,March,2025,0.0,31.0,16.94,0,7.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000946-HRRL-PFCCU and PRU,0.0,213.0,,9000-VEHICLE-GOODS,16.94,7.95,UnderUtilized,LFProductivityPercent,0.0
9000000947,W,C135,March,2025,0.0,31.0,103.82,0,48.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000947-HRRL-PFCCU and PRU,0.0,213.0,,9000-VEHICLE-GOODS,103.82,48.7,UnderUtilized,LFProductivityPercent,0.0
9000000950,W,C134,March,2025,0.0,31.0,133.75,0,93.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000950-HRRL- Dual Feed Cracker Unit,0.0,143.0,,9000-FORK LIFT,133.75,93.53,UnderUtilized,LFProductivityPercent,0.0
9000000952,W,C134,March,2025,0.0,31.0,9.58,0,4.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000952-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,9.58,4.49,UnderUtilized,LFProductivityPercent,0.0
9000000969,W,C133,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,9000000969-IOCL-Barauni,0.0,213.0,,9000-VEHICLE-GOODS,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000000970,W,C133,March,2025,0.0,31.0,50.26,0,29.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000970-IOCL-Barauni,0.0,171.0,60 T,9000-CRAWLER CRANE,50.26,29.29,UnderUtilized,LFProductivityPercent,0.0
9000000424,W,C133,March,2025,0.0,31.0,43.75,0,21.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000424-IOCL-Barauni,0.0,201.0,,9000-EARTHMOVING,43.75,21.71,UnderUtilized,LFProductivityPercent,0.0
9000000466,W,C135,March,2025,0.0,31.0,81.7,0,47.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000466-HRRL-PFCCU and PRU,0.0,171.0,35 T,9000-CRAWLER CRANE,81.7,47.61,UnderUtilized,LFProductivityPercent,0.0
9000000467,W,C134,March,2025,0.0,31.0,105.12,0,61.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000467-HRRL- Dual Feed Cracker Unit,0.0,171.0,35 T,9000-CRAWLER CRANE,105.12,61.26,UnderUtilized,LFProductivityPercent,0.0
9000000468,W,C135,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,9000000468-HRRL-PFCCU and PRU,0.0,171.0,150 T,9000-CRAWLER CRANE,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000000470,W,C123,March,2025,0.0,31.0,15.11,0,8.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000470-RUF - HPCL Vizag HE190004,0.0,171.0,150 T,9000-CRAWLER CRANE,15.11,8.81,UnderUtilized,LFProductivityPercent,0.0
9000001498,W,C135,March,2025,0.0,31.0,20.69,0,9.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001498-HRRL-PFCCU and PRU,0.0,213.0,,9000-VEHICLE-GOODS,20.69,9.7,UnderUtilized,LFProductivityPercent,0.0
9000000973,W,C134,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,9000000973-HRRL- Dual Feed Cracker Unit,0.0,171.0,250 T,9000-CRAWLER CRANE,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000000983,W,C134,March,2025,0.0,31.0,152.35,0,88.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000000983-HRRL- Dual Feed Cracker Unit,0.0,171.0,150 T,9000-CRAWLER CRANE,152.35,88.78,UnderUtilized,LFProductivityPercent,0.0
9000001998,W,C134,March,2025,0.0,31.0,160.11,0,93.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001998-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,160.11,93.3,UnderUtilized,LFProductivityPercent,0.0
9000002000,W,C134,March,2025,0.0,31.0,160.71,0,93.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002000-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,160.71,93.65,UnderUtilized,LFProductivityPercent,0.0
9000002008,W,C137,March,2025,0.0,31.0,80.53,0,39.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,"9000002008-MEG Reclamation-RIL, Kakinada",0.0,201.0,,9000-EARTHMOVING,80.53,39.97,UnderUtilized,LFProductivityPercent,0.0
9000002010,W,C123,March,2025,0.0,31.0,4.4,0,5.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002010-RUF - HPCL Vizag HE190004,0.0,85.0,250 KVA,9000-POWER GENERATOR,4.4,5.13,UnderUtilized,LFProductivityPercent,0.0
02460114,W,C135,March,2025,0.0,31.0,154.8,0,76.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02460114-HRRL-PFCCU and PRU,0.0,201.0,75 T,0246-TYRE MOUNTED CRANE,154.8,76.82,UnderUtilized,LFProductivityPercent,0.0
02607029,W,C132,March,2025,0.0,31.0,711.36,0,353.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02607029-P&M Yard – Nasirabad,0.0,201.0,20 T,0260-TYRE MOUNTED CRANE,711.36,353.03,Acceptable,LFProductivityPercent,0.0
02680068,W,C123,March,2025,0.0,31.0,188.41,0,109.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02680068-RUF - HPCL Vizag HE190004,0.0,171.0,15 T,0268-PICK-N-CARRY CRANE,188.41,109.8,Acceptable,LFProductivityPercent,0.0
02680106,W,C121,March,2025,0.0,31.0,102.99,0,60.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02680106-LSTK 1 - Paradip,0.0,171.0,15 T,0268-PICK-N-CARRY CRANE,102.99,60.02,UnderUtilized,LFProductivityPercent,0.0
02680297,W,C135,March,2025,0.0,31.0,163.73,0,95.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02680297-HRRL-PFCCU and PRU,0.0,171.0,15 T,0268-PICK-N-CARRY CRANE,163.73,95.41,UnderUtilized,LFProductivityPercent,0.0
02680300,W,C123,March,2025,0.0,31.0,141.53,0,82.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,02680300-RUF - HPCL Vizag HE190004,0.0,171.0,15 T,0268-PICK-N-CARRY CRANE,141.53,82.48,UnderUtilized,LFProductivityPercent,0.0
9000001328,W,C134,March,2025,0.0,31.0,138.55,0,80.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001328-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,138.55,80.74,UnderUtilized,LFProductivityPercent,0.0
9000001331,W,C134,March,2025,0.0,31.0,30.56,0,14.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001331-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,30.56,14.33,UnderUtilized,LFProductivityPercent,0.0
9000001333,W,C135,March,2025,0.0,31.0,18.46,0,9.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001333-HRRL-PFCCU and PRU,0.0,201.0,,9000-EARTHMOVING,18.46,9.16,UnderUtilized,LFProductivityPercent,0.0
9000001336,W,C133,March,2025,0.0,31.0,89.75,0,44.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001336-IOCL-Barauni,0.0,201.0,,9000-EARTHMOVING,89.75,44.54,UnderUtilized,LFProductivityPercent,0.0
9000001387,W,C135,March,2025,0.0,31.0,148.51,0,73.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001387-HRRL-PFCCU and PRU,0.0,201.0,,9000-EARTHMOVING,148.51,73.7,UnderUtilized,LFProductivityPercent,0.0
9000001388,W,C134,March,2025,0.0,31.0,157.09,0,77.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001388-HRRL- Dual Feed Cracker Unit,0.0,201.0,,9000-EARTHMOVING,157.09,77.96,UnderUtilized,LFProductivityPercent,0.0
9000001504,W,C134,March,2025,0.0,31.0,106.07,0,61.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001504-HRRL- Dual Feed Cracker Unit,0.0,171.0,150 T,9000-CRAWLER CRANE,106.07,61.81,UnderUtilized,LFProductivityPercent,0.0
9000001506,W,C135,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,9000001506-HRRL-PFCCU and PRU,0.0,171.0,150 T,9000-CRAWLER CRANE,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000001528,W,C134,March,2025,0.0,31.0,96.1,0,47.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001528-HRRL- Dual Feed Cracker Unit,0.0,201.0,,9000-EARTHMOVING,96.1,47.69,UnderUtilized,LFProductivityPercent,0.0
9000001533,W,C134,March,2025,0.0,31.0,124.0,0,72.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001533-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,124.0,72.26,UnderUtilized,LFProductivityPercent,0.0
9000001652,W,C134,March,2025,0.0,31.0,64.25,0,30.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001652-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,64.25,30.14,UnderUtilized,LFProductivityPercent,0.0
9000001707,W,C134,March,2025,0.0,31.0,134.46,0,78.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001707-HRRL- Dual Feed Cracker Unit,0.0,171.0,150 T,9000-CRAWLER CRANE,134.46,78.36,UnderUtilized,LFProductivityPercent,0.0
9000002011,W,C137,March,2025,0.0,31.0,37.65,0,17.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,"9000002011-MEG Reclamation-RIL, Kakinada",0.0,213.0,,9000-VEHICLE-GOODS,37.65,17.66,UnderUtilized,LFProductivityPercent,0.0
9000002012,W,C137,March,2025,0.0,31.0,42.36,0,19.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,"9000002012-MEG Reclamation-RIL, Kakinada",0.0,213.0,,9000-VEHICLE-GOODS,42.36,19.87,UnderUtilized,LFProductivityPercent,0.0
9000002013,W,C137,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,"9000002013-MEG Reclamation-RIL, Kakinada",0.0,201.0,,9000-EARTHMOVING,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000002032,W,C134,March,2025,0.0,31.0,107.4,0,53.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002032-HRRL- Dual Feed Cracker Unit,0.0,201.0,40 T,9000-TYRE MOUNTED CRANE,107.4,53.3,UnderUtilized,LFProductivityPercent,0.0
9000002034,W,C135,March,2025,0.0,31.0,43.48,0,25.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002034-HRRL-PFCCU and PRU,0.0,171.0,250 T,9000-CRAWLER CRANE,43.48,25.34,UnderUtilized,LFProductivityPercent,0.0
9000002050,W,C134,March,2025,0.0,31.0,19.2,0,9.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002050-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,19.2,9.01,UnderUtilized,LFProductivityPercent,0.0
9000002121,W,C134,March,2025,0.0,31.0,11.37,0,5.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002121-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,11.37,5.33,UnderUtilized,LFProductivityPercent,0.0
9000002125,W,C134,March,2025,0.0,31.0,152.45,0,88.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002125-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,152.45,88.84,UnderUtilized,LFProductivityPercent,0.0
9000002131,W,C134,March,2025,0.0,31.0,47.08,0,22.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002131-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,47.08,22.08,UnderUtilized,LFProductivityPercent,0.0
9000002133,W,C135,March,2025,0.0,31.0,183.5,0,86.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002133-HRRL-PFCCU and PRU,0.0,213.0,,9000-VEHICLE-GOODS,183.5,86.07,UnderUtilized,LFProductivityPercent,0.0
9000002166,W,C135,March,2025,0.0,31.0,29.77,0,13.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000002166-HRRL-PFCCU and PRU,0.0,213.0,,9000-VEHICLE-GOODS,29.77,13.96,UnderUtilized,LFProductivityPercent,0.0
9000002170,W,C138,March,2025,0.0,31.0,73.29,0,34.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,"9000002170-DHDT Project, Panipat",0.0,213.0,,9000-VEHICLE-GOODS,73.29,34.38,UnderUtilized,LFProductivityPercent,0.0
9000001391,W,C123,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,9000001391-RUF - HPCL Vizag HE190004,0.0,201.0,,9000-EARTHMOVING,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000001392,W,C123,March,2025,0.0,31.0,44.1,0,21.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001392-RUF - HPCL Vizag HE190004,0.0,201.0,,9000-EARTHMOVING,44.1,21.89,UnderUtilized,LFProductivityPercent,0.0
9000001393,W,C134,March,2025,0.0,31.0,159.12,0,92.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001393-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,159.12,92.73,UnderUtilized,LFProductivityPercent,0.0
9000001394,W,C134,March,2025,0.0,31.0,161.25,0,93.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001394-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,161.25,93.97,UnderUtilized,LFProductivityPercent,0.0
9000001400,W,C134,March,2025,0.0,31.0,98.22,0,68.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001400-HRRL- Dual Feed Cracker Unit,0.0,143.0,,9000-FORK LIFT,98.22,68.69,UnderUtilized,LFProductivityPercent,0.0
9000001402,W,C134,March,2025,0.0,31.0,11.56,0,5.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001402-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,11.56,5.42,UnderUtilized,LFProductivityPercent,0.0
9000001708,W,C134,March,2025,0.0,31.0,104.43,0,60.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001708-HRRL- Dual Feed Cracker Unit,0.0,171.0,85 T,9000-CRAWLER CRANE,104.43,60.86,UnderUtilized,LFProductivityPercent,0.0
9000001734,W,C134,March,2025,0.0,31.0,20.71,0,53.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001734-HRRL- Dual Feed Cracker Unit,0.0,39.0,300 CFM,9000-AIR COMPRESSOR,20.71,53.1,UnderUtilized,LFProductivityPercent,0.0
9000001751,W,C135,March,2025,0.0,31.0,12.01,0,14.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001751-HRRL-PFCCU and PRU,0.0,85.0,125 KVA,9000-POWER GENERATOR,12.01,14.0,UnderUtilized,LFProductivityPercent,0.0
9000001756,W,C135,March,2025,0.0,31.0,0.0,0,0.0,0.0,CS,Hydrocarbon,0.0,0.0,0.0,9000001756-HRRL-PFCCU and PRU,0.0,201.0,,9000-EARTHMOVING,0.0,0.0,Acceptable,LFProductivityPercent,0.0
9000001758,W,C134,March,2025,0.0,31.0,76.23,0,37.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001758-HRRL- Dual Feed Cracker Unit,0.0,201.0,,9000-EARTHMOVING,76.23,37.83,UnderUtilized,LFProductivityPercent,0.0
9000001760,W,C134,March,2025,0.0,31.0,21.12,0,9.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001760-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,21.12,9.91,UnderUtilized,LFProductivityPercent,0.0
9000001762,W,C134,March,2025,0.0,31.0,17.41,0,8.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001762-HRRL- Dual Feed Cracker Unit,0.0,213.0,,9000-VEHICLE-GOODS,17.41,8.17,UnderUtilized,LFProductivityPercent,0.0
9000001766,W,C134,March,2025,0.0,31.0,141.73,0,82.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001766-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,141.73,82.59,UnderUtilized,LFProductivityPercent,0.0
9000001774,W,C135,March,2025,0.0,31.0,27.43,0,12.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001774-HRRL-PFCCU and PRU,0.0,213.0,,9000-VEHICLE-GOODS,27.43,12.87,UnderUtilized,LFProductivityPercent,0.0
9000001794,W,C134,March,2025,0.0,31.0,160.5,0,93.0,0.0,CS,Hydrocarbon,100.0,0.0,0.0,9000001794-HRRL- Dual Feed Cracker Unit,0.0,171.0,15 T,9000-PICK-N-CARRY CRANE,160.5,93.53,UnderUtilized,LFProductivityPercent,0.0
